1.348399724926484744e+00,-2.571808588776101079e-01,6.267042336284582849e-01,9.836222098227308530e-01,7.112312026201531578e-01,-8.092796125326233714e-01,-3.244777957978074445e-01,2.020801961924764134e-01,2.184203974830651873e+00,1.967260187278937256e+00,-4.898854495811578724e-01,-8.417638582259368007e-02,-1.080245595015440818e+00,-5.705749238114925515e-01,1.966516737194393016e+00,7.269107918038232308e-01,6.629481338481713060e-01,2.531239197738951674e+00,2.742959564622497126e+00,1.349920970162639122e+00,9.015980955451361467e-01,-5.980107963424214912e-01,2.541920870184851022e+00,-5.120295204466889238e-01,-3.616278687139024561e-01,-8.320657991563762401e-01,-8.620663612470518267e-01,8.620663612470504944e-01,5.251372213809486073e-02,9.584057631003076727e-01,1.972781312135498455e+00,2.237416991670415189e+00,2.091936570059009792e-01
-7.416198487095666536e-01,-2.571808588776101079e-01,5.305341916801393776e-01,1.295015966319848388e+00,7.281285339868228679e-01,-1.059380571394753501e+00,9.490000261962823203e-01,7.266744355410529321e-01,5.477699595315405068e-01,6.277015443068844069e-01,-3.211471280587590571e-01,-4.207002622579453788e-01,-2.459521112526504849e-01,-3.892637795828389757e-01,6.278606361905278987e-01,7.286113604058848114e-01,7.988165630870790457e-01,3.761624835157509894e-01,2.613595188226509602e-01,-7.891671392056369694e-01,9.015980955451361467e-01,-6.818496033039697091e-01,2.375473913110663637e-01,3.379275448670653881e-01,9.844865354042148242e-01,-9.682301465976392851e-01,-1.203039715350855188e+00,1.203039715350854078e+00,4.739654842113923960e-01,-1.676539036109643277e-01,6.272533769542816273e-01,5.191484817940127394e-01,-2.568253318645762895e-01
-7.416198487095666536e-01,-2.571808588776101079e-01,3.228851087677389597e-01,2.067827174111584565e+00,7.167279248719609086e-01,-1.283638331244616904e+00,4.085176752002625200e+00,3.511966626288444138e-01,1.857543390651019921e+00,1.330380389660887674e+00,-3.991659218809440191e-02,-1.900185727659703394e-01,-1.996024732658288059e-01,-3.516748838281179568e-01,1.330189331893219640e+00,7.252102232017616501e-01,6.880542566423173412e-01,1.531576520789674989e+00,2.123876434074871700e+00,6.394599649066923241e-01,9.015980955451361467e-01,-6.140536727564873676e-01,1.942250562884024978e+00,1.925543941463795594e+00,1.698109613768822301e+00,-6.723852334484050619e-01,-5.304405516703899481e-01,5.304405516703895040e-01,2.393001775260943820e+00,2.859679399044945836e+00,1.329806314122487620e+00,2.014291587261480387e+00,7.581391608186566211e-01
1.348399724926484744e+00,-8.038738846060159426e-01,7.959391278918324097e-01,2.196898270170224432e-01,7.313858508767829836e-01,6.149866909262904358e-01,-6.922657936423710634e-01,7.124233188681255990e-01,5.768642202297756816e-01,1.104100414826381327e+00,-1.524088065363602695e-01,-2.822912485627603885e-01,1.248449926419230027e-01,-8.855261354507165672e-02,1.103575399229445031e+00,7.235096545996999584e-01,7.914324093240948654e-01,9.143304226049087102e-01,3.024055411756630951e-01,-7.997760223015280001e-01,9.015980955451361467e-01,-6.774750701075601400e-01,1.826274854797228231e-01,-4.086997381889762027e-02,1.922335363013140785e+00,-1.219159711226383003e+00,-2.036334907645957593e+00,2.036334907645956260e+00,7.205017705603808942e-01,-3.351680996920701205e-01,1.103566884839198181e+00,3.495249592600513378e-01,-1.051561079501979412e+00
-7.416198487095666536e-01,-2.571808588776101079e-01,6.400508565807335737e-01,9.560197486291830415e-01,7.324037624048955752e-01,-7.069269427603578348e-01,-1.942789438476660024e-01,5.139882646234396057e-01,1.450847910146631836e+00,1.339326290442584888e+00,-2.086549137104932172e-01,-3.284275864611553297e-01,-1.532528352790070991e-01,-3.140859880733969933e-01,1.339095508493434394e+00,7.286113604058848114e-01,7.220213639520441928e-01,1.367663394998631210e+00,1.452209736484504132e+00,1.275633992612074386e-01,9.015980955451361467e-01,-6.353515163040865943e-01,1.560079611160940072e+00,1.091021018088331740e+00,1.995557447064814749e+00,-9.534578713110003489e-01,-1.162956628192183928e+00,1.162956628192182817e+00,1.816979959825038238e+00,1.618817685817252938e+00,1.338750611949798275e+00,1.479747721389455650e+00,1.048213557927216849e-01
1.348399724926484744e+00,-2.571808588776101079e-01,7.765157420687985868e-01,4.342349230174809005e-01,7.010520873390270191e-01,4.827103170345589667e-01,-7.473864754898760232e-01,8.740090571442421519e-01,-5.520301860289474755e-02,1.366194758861386527e-01,-1.221084842844885943e+00,-1.158881668632265161e+00,-1.821839802804587904e+00,-1.667286235243349068e+00,1.372766465131016467e-01,7.303119290079465031e-01,7.722336095403361522e-01,-2.425527294934419209e-01,-4.607909766924253581e-01,-1.028543884062469882e+00,4.198233291520871435e-01,-6.931302042921069217e-01,-2.362654750690928729e-01,-5.535245543920879197e-01,-5.276508797669424711e-01,-4.198388217017820501e-01,-1.148053990908226296e-01,1.148053990908213945e-01,-6.133658890899512661e-01,-5.777877904972493761e-01,1.362593021492839729e-01,-1.225834516869168667e-01,-6.351640723733461558e-01
1.348399724926484744e+00,-2.571808588776101079e-01,7.090820967670274921e-01,5.614287308449458225e-01,7.114347849257754985e-01,-1.176339968622327065e-01,-4.850880584224362413e-01,6.118703814318697809e-01,1.195555626542049721e+00,6.266748634555460162e-01,-1.221084842844885943e+00,-8.607699468272513865e-01,-1.590091612870479398e+00,-1.054298089089439117e+00,6.281502208675945331e-01,7.320124976100080838e-01,6.452261648170094510e-01,4.580271520263882179e-01,1.066414204896094287e+00,-1.951305046118726738e-01,9.015980955451361467e-01,-5.865285249542094848e-01,1.153929904821934249e+00,-8.055520841104236718e-01,-6.937065603157807070e-01,1.065832980761415083e+00,1.106132822618362210e+00,-1.106132822618362654e+00,-8.682522929182243665e-01,-8.640643290580025671e-01,6.313104832325805438e-01,1.367417694440402842e+00,1.073673734275564007e+00
-7.416198487095666536e-01,6.539741840030662834e-01,6.167233022222360361e-01,9.790347586072508657e-01,7.150992664269812948e-01,-7.514724568472909150e-01,-1.363071922494283883e-01,2.503868343711763145e-01,2.056511047062287822e+00,1.687826352879002734e+00,-4.898854495811578724e-01,-1.746397934665052942e-01,-1.033895957028619250e+00,-6.147971541111643123e-01,1.686571548917136898e+00,7.235096545996999584e-01,7.530348097565775500e-01,2.102894150113278737e+00,2.508512057204168144e+00,1.013811628455199454e+00,9.015980955451361467e-01,-6.543999662501603920e-01,2.189198886603443750e+00,-7.958453431391975252e-01,-6.930561158615334838e-01,3.466035557233626108e+00,1.773325702308228724e+00,-1.773325702308229834e+00,-8.450406415291381590e-01,-8.107446861671825378e-01,1.691820211214192904e+00,2.161414285728294526e+00,4.457908896876585092e-01
-7.416198487095666536e-01,-8.038738846060159426e-01,7.748318126716309262e-01,3.615848744267477488e-01,7.474688530209624426e-01,5.512287986262912609e-01,-6.371451117948649934e-01,8.107247027757807922e-01,2.230718839186963121e-01,5.206206469336392972e-01,-2.649010208846261372e-01,-3.745639243595502155e-01,3.102435445892097188e-01,6.180296947381169054e-02,5.198022824494314964e-01,7.252102232017616501e-01,8.091543783552567204e-01,2.028742278231459861e-01,-1.371597717291365981e-01,-9.556048708085349563e-01,9.015980955451361467e-01,-6.879404070323886788e-01,-9.077265611257319400e-02,9.963686184782906408e-02,2.319161778175816702e-01,-7.763050381131709754e-01,-7.388777759393703182e-01,7.388777759393693190e-01,2.348609819197303994e-01,2.716759693709827062e-01,5.201916666700043823e-01,1.066541380138125439e-01,-7.762572184215339455e-01
-7.416198487095666536e-01,-2.571808588776101079e-01,3.295967130587943439e-01,1.977886659489861643e+00,6.969804412265766524e-01,-1.267656352908083983e+00,3.945474334216706236e+00,3.116224078678686560e-01,1.808764133418662601e+00,2.186737597231114272e+00,6.350366939015008594e-01,3.636174820147695108e-01,-2.923017492394721639e-01,-4.268526753375596616e-01,2.185970014788216620e+00,7.303119290079465031e-01,8.032470553448695094e-01,2.646476200815726987e+00,2.115863779390663613e+00,5.279040091803426371e-01,9.015980955451361467e-01,-6.844647220515625019e-01,1.767007361801211873e+00,2.519304503764984826e+00,3.701915391672982558e+00,-9.209009217029983096e-01,-1.077431864915430415e+00,1.077431864915429083e+00,3.367039302365681497e+00,2.615033707205446589e+00,2.186010076938951219e+00,1.644674136521160346e+00,-5.523839020253494825e-01
